objectives;is_feasible;variables;evaluation_time;algorithm_time
[3.627750240000005, -1.422801];True;[-3.8737778201025455, -3.116550581746209, 0.8826315675900744, -2.4681355335187547, 2.9251064095262826, 3.789994297301396, -4.746961982591308, -0.059748912053922965, 4.531273317191909, 2.8875578976350713];152.67739560001064;
[3.5655297120000125, -2.3702034];True;[1.4806061152358563, -3.6088984592980866, 1.036491583975506, -2.0377259785909887, 1.9671643343069034, -0.92689368324982, -3.2978590721495626, -0.8779636062068068, 3.848981108814151, 0.28689547684630146];150.8260063000489;
[3.448329192000013, -2.2101084];True;[1.9698857258302516, -0.41989015753431325, 0.14757442968841072, 2.6396258409380415, -3.3018047489595546, -1.7636982184447403, -3.188705893098882, 1.0547295269547625, -3.8041155580830477, -0.8887276211870567];154.1272353999084;
[3.806180496000011, -2.4999999999994054];True;[2.488062086849105, 0.2606242776319556, 0.4950679427324438, 2.295759799586885, -2.8111787375625754, 4.7549212601905655, 2.140838724123907, -3.4696684116346055, -1.5122757791263264, 4.369900323040165];151.64033869991545;
[3.2747697360000076, -2.499999999998084];True;[-1.2295749148632815, 2.7436179576375554, -3.391766858302472, -2.7789592145966924, 4.176679973403505, -4.654702266242488, -3.3848872788738937, -4.650425123479191, -3.48359427914552, 1.0633359515890115];157.70915699994657;
[3.6343628640000123, -2.4999999997049267];True;[-4.160697773669824, 2.672387320247948, 4.890592939834445, -3.6790622855265376, -0.3487851490113165, 0.7346322110676597, -2.272571685450284, 0.8911878571242573, -2.4479982130992006, 4.7778558944426806];153.44088480004575;
[3.71052316800001, -1.8147425];True;[-0.07388065101840535, -1.580645336020484, -0.2922593437268901, 3.072407384406567, -1.3123695472735797, 4.3071434289486135, 2.9865935058575843, 2.3994959036793952, -1.6369480763691193, -3.2860768183528446];149.17533539992291;
[3.3726477600000138, -2.4999999999986784];True;[0.17515545584006453, -0.672249303966737, -3.646014553194392, -4.932609295259821, -2.0831992336427483, 0.08405835946132001, -0.22345084301524487, -1.5573099132628707, 0.36035446364316126, 1.4363633372466902];150.2794666000409;
[3.8344099680000103, -2.4999999999969273];True;[-1.6357666935818251, -4.597080316022496, 2.9808829433055193, 4.232721183204097, -0.36727842221704954, -0.46179501140415624, 1.3459227303279162, 3.1713575153736464, 1.8459405444683874, 3.804064600968653];148.6499036999885;
[3.6924340320000084, -2.499999999996537];True;[4.14364621907324, 4.582774590569832, 3.075605779975538, -4.090524108531113, -0.23680879297494162, -1.6909519396339823, 3.8861433766360225, -0.8266202366120332, -1.7925713377208163, -3.3046746630737767];155.87154449999798;
[3.7528185600000095, -2.499999999960024];True;[1.622110971333245, -0.19489890717265368, -3.6928663067102763, 4.626909867036273, 0.3440843719815021, 4.8113897381867705, -2.5793087153285943, 4.96220811893213, -0.5535632405258948, -2.8044563671068734];169.82298420008738;
[3.2254092000000014, -2.499999999997829];True;[-2.5807070580676426, -1.2333433759776637, -4.487862096531746, -4.351425497070908, -0.05573586033322542, 0.08452256512915923, -2.5013571945003035, -4.346155142584198, 2.934814333913157, -1.3382556357168998];152.63479919999372;
[4.002929496000007, -2.4999999999993454];True;[4.747196373852159, 4.500870542819433, 0.4668486221681123, -2.423097342831664, 0.5829210962115976, 1.547106460026039, 4.782130702249441, -0.6003841207619045, 4.923502525790376, -0.4062754570643712];147.56616060005035;
[3.4208118720000096, -2.499999999999488];True;[0.10743815520517064, -1.3670601691773667, -3.0712855102505343, -1.1329785050848518, -2.490673148197813, 0.2517050978967674, 2.8934667320145904, -0.7900215631910248, -3.7433805848988886, 0.5137192645787074];154.07305900007486;
[3.1046911200000027, -2.4999999999978573];True;[1.9634320455296672, -1.0380457107319963, -3.6310163894313154, -2.661993058109541, -3.7189821112224553, -2.526411535239821, -4.555348290090264, -4.878633172995082, -3.4904525878172867, 1.0731660203817475];161.26832310005557;
[3.76154107200001, -2.4999999998861138];True;[2.7444302156933436, 3.613476635562476, -4.0679018433985945, -0.4628826154686063, 4.179287216656331, 3.5553330644017773, 3.596010505680349, -0.8912992349334399, -2.5394974449845185, -2.7815325763003305];155.03165109991096;
[3.765829968000012, -2.4999999997529896];True;[-1.3350224287233736, 4.075178082247778, 4.497138232425218, -4.166967176684713, -0.9853232340031148, 1.6738532835585946, -0.9032525963535569, -0.8038201704969765, 0.43247916064609804, 4.65979039760909];153.6381912000943;
[3.5227725120000053, -2.4999999999388356];True;[-2.0418842107649238, -1.085196576483467, 3.572254116827171, -0.842527420623103, 0.3327638270947446, -1.5425023523981798, -0.06091796576465036, -4.180877182514868, 2.734943585243572, -0.9947073588855506];159.81542809994426;
[3.7894968720000035, -2.499999999999402];True;[4.59845728965424, -0.25464659553683955, -3.159155071531176, 4.717864528280801, 3.22375216443443, 3.951476643164293, -2.1724556148963927, -2.492095591974791, -3.4121049893923896, 3.238566026186957];153.25450999999885;
[3.409414848000003, -2.4999999999992504];True;[-3.215548114297758, -1.3404628041504942, 1.3715994551254802, 4.183240177783139, -3.7621640560028338, 2.996831903408271, -4.383102480310787, -1.8381736682032104, 1.1164210187717671, -4.485366282242565];154.8794796000002;
[3.6655351200000075, -1.080847];True;[-4.035910668087377, 4.3644526223145, 4.027975222290557, -4.150064272566548, 3.0004343227727617, 2.2629893431933743, 3.7619714850201955, -4.831282172831939, 1.1320885778556757, -3.031941014058436];162.6095738998847;
[3.9053957760000064, -2.4999999999994693];True;[-3.321126500832381, 4.69948622616238, -1.724322077132098, 1.574919761114403, 1.720164502560925, 3.615820699785882, 0.22152783839373047, 0.8088376330626108, 1.9835391597748506, 4.026513988862082];150.77387479995377;
[3.869271504000002, -2.4999999999990705];True;[4.413014692343319, 2.7524914357138774, -4.198340055766092, 0.631637229818419, 4.2326227305156845, 4.123708099937636, 2.328485622844835, 3.61359167499576, -1.62268579807873, -4.341557484826559];156.42223300004844;
[4.072624272000002, -2.3013231];True;[1.2114881949691796, 1.6945787754239507, -0.01763007862567445, 4.768680996136464, 4.298111462897188, 4.635296098195651, -1.7206232488681694, 3.1651979747476915, 4.294162905897007, -0.981844800965062];151.24972819990944;
[3.7116725040000076, -2.2810749];True;[0.8168493922146638, 3.506322648959543, 2.87361122238781, 1.1741891314163464, 0.9287262980907265, 0.26416884569672483, -0.16634048473468077, -2.204226771948705, -0.17551994711003527, -2.3810641809043287];158.1884538999293;
[3.3545031120000015, -2.499999999996666];True;[-1.153419025984408, 2.8575301304951655, -1.5260134933063219, -2.1832577084773366, -3.300007730302803, -3.325033848897696, -0.4663543956713152, -3.3198931295678347, -1.72202096631663, 2.2395454738391862];156.55667810002342;
[3.5590501440000004, -2.497887315];True;[-2.034316111118283, 3.6054491504782558, 0.35626820708300855, 2.2022484575721757, -4.999342595556623, -4.051503792329386, -4.2793496717266795, -0.05802305930066787, 4.949490677163039, 1.8799474654389474];157.4459971000906;
[3.36625912800001, -2.499999999997816];True;[-4.481462427726276, -0.44532407450787304, -3.973606131311158, -2.4380350476904256, -1.048511566568553, 4.1310918974990045, 4.099908642966126, -2.2014236187480374, -1.250908308929739, -3.746419291926806];155.21102970000356;
[3.683238696000013, -2.4999999999983036];True;[4.452078841958281, 0.7958349496736572, -2.6174423074087763, -3.543551676230262, 0.21510924520187746, -1.5971889163113264, 3.3170040001077172, -1.3425678510972627, 4.494549283865602, -0.8535130068993011];152.39802369999234;
[3.5301966480000004, -1.343623];True;[-2.9489919281105195, -1.4540963384413619, -0.011004164723819265, -3.696387766257242, 2.7382420561045, 2.5497741866900556, -1.283042969475944, -0.7018358619040557, 1.0128140613168117, 0.029580537427599474];152.71189589996357;
[3.4829101440000123, -1.6756717];True;[-2.17269661118096, 1.0807668048200805, -2.3550346746814954, -3.5203834975936954, 1.5270677501648064, 2.2730428472878152, 2.857474894891949, -3.0361266349508287, -2.0303185535000976, -0.5779411415977611];151.54109379998408;
[3.3543957600000036, -2.499999999997673];True;[-1.720526175173227, -4.443491173113073, -0.6536165473874771, -1.7781995414244003, -1.2023099535786406, 3.7172382924149936, -2.020103871885197, 0.6393628198886612, 0.3124687577082774, -4.754735057623166];154.92274229996838;
[3.5565858000000117, -2.4999999999932494];True;[-4.165794922103991, 2.4202612073670213, 2.3587317821257727, 0.566748452069195, -1.2937900968036997, 2.490861270517488, 4.306758822590599, -2.6642104154085713, -2.072354990276728, -4.490460500818639];157.71493859996554;
[3.586343040000009, -2.49999999995802];True;[1.930210692158881, 4.584981537531442, 2.154145293392485, -2.0609680008822084, -2.90514981206474, -1.4422842549931003, -2.5265817335512297, -3.649589089087546, -1.472039855787619, 4.221663336900823];167.64106159994844;
[3.2711018400000125, -2.499999999995758];True;[3.367798462598424, -4.689469805452347, -4.709794475604461, 0.2591959994569635, 0.7224635064851377, -0.865267234060183, 1.0141545621009262, -4.618059158444297, -2.9299090534422345, -3.311226679377679];158.46964189992286;
[3.460604472000001, -2.3436737];True;[-2.435479873383052, -2.7879124427183877, 0.3727856620225314, 3.7994650450574134, -0.48807503310459666, -4.435293137888921, -3.6554604854824504, 4.914998369512608, 2.727623326510721, -4.99951161896231];157.7056565999519;
[3.4750499040000076, -2.3138418];True;[1.4897106001279692, -4.056591982482387, -3.199266971360686, -1.4284153210296013, -3.0605555424205475, -1.8438219305003178, -1.1948414424631295, 4.875914131223645, -1.6392823671737777, 3.7391144076823952];153.5684154999908;
[3.857710968000014, -2.4999999999998055];True;[4.170416667448263, -3.209610929272051, -0.9493342683656492, 3.1985270389534293, -1.501659017731881, 4.197934758912986, 1.98633627500009, 1.5935074380487722, 2.596374732539731, -0.6847792529816843];149.4301949000219;
[3.678807456000008, -1.9857748];True;[-2.016040576443332, 3.7495672200993084, 2.1191134498689648, -2.0350868846692682, -1.1655723877581439, 4.838278180491672, 0.6059344506893138, -0.7055019406198344, 2.5147161061840784, -4.790231766063772];153.10775830002967;
[3.7209676320000136, -2.496157176];True;[-3.8848486244513234, -4.133668671146924, -4.341369904057874, 4.480812443441678, 4.4729260500816945, 3.393084648668129, 0.11626170998524898, 3.2520246595492353, -1.9388041210179061, 3.650596105046427];150.81468419998419;
[3.372770664000005, -2.4999999999991767];True;[-4.018728134240455, 0.1331164709979804, -0.05433009626743335, -0.4324597960773202, -1.512288284499662, 2.174337999042412, 4.633387899465495, -4.173918247384464, -2.8023300848881543, -5.0];155.88040699996054;7.4499312998959795
[3.8482754400000068, -2.499999999999414];True;[-0.9962849533585931, -5.0, 3.479503563769523, 4.73580041785732, -0.11416709372522504, -1.1239833357635391, -0.6089683686940326, 3.808066317372692, 2.285146760697269, 4.495757194716749];147.0048060999252;7.4499312998959795
[2.9389420080000033, -2.4999999999976343];True;[-5.0, -5.0, -5.0, -2.088130525347294, -1.2328602299309517, 2.8710377643491665, -5.0, -0.6879029885278491, -5.0, -5.0];155.88808589999098;7.4499312998959795
[3.621170664000001, -2.48610747];True;[1.2853233582780144, 1.03469469476879, 1.3321616174792164, 1.3236791537534192, -4.745970268353469, -2.931054052910026, 2.648795741518506, -5.0, 3.455017778567923, 2.0441267398830876];154.24172699998599;7.4499312998959795
[3.879293040000009, -2.4999999999995426];True;[5.0, -2.9777952618750443, -1.618061664673573, 3.3716395744368004, -1.6649845427826095, 4.2572826723282216, 0.023093013804421858, 0.8133344369946807, 4.259861292349953, 0.9325579830658981];146.64791759999935;7.4499312998959795
[3.929834016, -2.499999999999075];True;[2.9101567755117097, -1.7959174769089836, -3.6687562125297264, 5.0, 0.56581911800094, 4.789607130038817, 1.9897913537568366, 5.0, 1.5409397209013207, -1.5948623204741859];165.66264850005973;5.965444999979809
[3.236621544000007, -2.4999999999988516];True;[-3.634736051274019, -5.0, -5.0, -2.2481465492101966, -1.0092736299714868, 3.507700847215874, 0.3174209715250278, 0.16036662942058388, -0.5277594873604947, -3.9220094552644835];155.71534250001423;5.965444999979809
[3.732321456000012, -2.499999999997481];True;[-3.6771613468920092, 2.2707976017609095, -4.577922083228645, 2.3718992640891816, 1.9700178370591441, 4.1277017995045036, -0.5344945298371648, -0.8068586509157765, 1.2397998516537942, 3.2088983746369077];158.85666529997252;5.965444999979809
[3.4093020960000024, -2.2617969];True;[-1.8320103868305577, -1.1171422966704565, -1.0299458335240401, -3.8298876385123464, -0.8725560518681528, 0.04279760235118424, -0.6041201563716587, -2.4309492615237756, 1.6228269040782184, 0.6890378739918299];168.6054349000333;5.965444999979809
[3.8086102800000132, -2.1829689];True;[-1.572389493915522, -5.0, 2.1535531332431344, 4.197100137910294, -0.49546960155399944, -1.677151740323402, 5.0, 1.9018074644406813, 0.6588550094981649, 3.9582365475645567];146.8647930000443;5.965444999979809
[3.4291082160000097, -2.499999999996362];True;[-2.400360331324303, 3.0739932517795836, -3.195922528902319, -2.8608738372608604, 4.4517937898684306, -4.8984528785408585, 0.1842288820344029, -3.2892327697580903, -0.0011145143760744602, 0.49096479480258814];153.3962320999708;6.319871800020337
[2.7074260800000056, -1.348898];True;[-5.0, -5.0, 3.1438026629916465, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];168.76677540002856;6.319871800020337
[3.648981096000009, -2.499999999999401];True;[3.6705828247647414, 2.4560435100946654, 3.213945539887245, -0.10992428656321174, -4.5132505554640705, -2.7982650889739404, 4.566124646403482, -5.0, -2.262285616009742, 2.5113247396961302];153.77042109996546;6.319871800020337
[3.4897523760000078, -2.499999999999485];True;[-3.767596508663539, 5.0, -4.152962661757708, 0.5087804198538395, -2.607775890448882, -2.05252126809365, 3.7347399537304717, -4.796080812157076, -0.2998439289010504, 2.7958477440836322];148.67199359997176;6.319871800020337
[3.7669084560000012, -2.4990327177];True;[5.0, 3.570263792623189, -1.8903528179155242, -2.9389805735496513, 0.39012721689456686, 0.6463250852897797, -0.3265224059092171, -1.2191861721781967, 5.0, -1.0377111537148416];147.65656260005198;6.319871800020337
[3.900312648000004, -2.4999999999981215];True;[-0.9143256889097433, -3.481113954489108, 4.298485546802178, 4.885163956859474, 0.5677985865588759, 0.09420986412919063, -5.0, 5.0, 3.336785768235252, 4.583026024057201];152.72830209997483;6.07420130004175
[3.35709792000001, -2.1233551999999998];True;[-4.916277967393124, 1.4234947280795565, 2.1951502146790727, 2.1078720553980315, -2.9092962572709427, 2.322110682964813, -3.333633492811777, -4.17842391172029, 0.5102039871542727, -5.0];153.88953579997178;6.07420130004175
[3.912360696000011, -2.4999999999988147];True;[-0.8477648774573412, 0.3517815552568617, -1.2656531539988638, 2.745411530571669, 3.2869579291667232, 2.8374726587238843, -0.697168348811406, -0.5076764922583665, 3.535990015449915, 4.488458658069582];146.79020640009549;6.07420130004175
[3.1609452960000004, -2.43504991];True;[0.49966030248134974, -1.2059669581556558, -3.999602927883026, -2.888929028129979, -4.946787646544777, -1.291237016600709, -0.5374068998830843, -4.477845025600522, -1.9198126199413386, -0.0920026539967429];153.6214763999451;6.07420130004175
[3.1604057280000126, -2.499999999998026];True;[-2.144390368813113, -1.8558938306068162, -5.0, -4.682901043586863, -0.1705334723061318, -0.8855829732585621, -5.0, -5.0, 4.751554406348571, -0.8971723703318588];153.4425091999583;6.07420130004175
[3.3121414080000133, 0.1853760000000002];True;[-3.206336067508442, -3.2559872873370854, 2.304944137831888, -1.9521943724407036, -1.2861959044893752, 3.05892617627393, 1.284974204018381, -2.32902912010574, -3.47921611425357, -5.0];158.94647880003322;6.191241399967112
[3.4144657920000125, -2.499999999997659];True;[-2.014200925649929, -2.7714748945954297, 1.7088168220191724, 4.752171922985534, -4.088134938076369, 3.103186751875871, -4.431348623538543, -3.273234903724176, 1.58404047703831, -3.6926956665504544];152.85960569989402;6.191241399967112
[3.374159544000013, -1.475364];True;[0.7893433989284802, 2.6801028753654856, -2.6051134450134987, -3.7358503785349706, -2.5594042755460835, -0.09977744258007704, -4.0063998338311455, -2.2809382224179564, -1.0474326096139874, 1.876540522135497];158.44117620005272;6.191241399967112
[3.512963088000004, -2.43664998];True;[2.5016241873928777, 2.8291412004029244, 2.219851608855911, -1.5484191872669402, -4.293269212129202, -2.389778464765881, -5.0, -5.0, 4.247605893763524, 1.8704099110129118];158.65116410003975;6.191241399967112
[3.8224632240000114, -2.3290576];True;[-0.5960359715104104, -5.0, 5.0, 5.0, -0.06637694015509421, -0.3627807531035163, -5.0, 5.0, 0.9784526259209558, 4.812622339277013];152.3931003001053;6.191241399967112
[3.409633872000009, -2.4999999999967453];True;[-4.553253069754317, -1.1129182168742835, 1.464090074878305, 4.566698151139374, -4.32459958286999, 2.380749951216975, -5.0, -0.9546820900468491, 2.914468253411827, -4.727130433631979];156.63041710003745;6.715301999938674
[3.4038969120000067, -2.499999999999486];True;[-0.08214941286320254, -4.986126925827691, -1.2365805502824472, -1.7324574864253477, -1.7853383272922319, 3.55014898645163, -4.2846339930848005, 4.7661939642279005, 1.1787635562285974, -5.0];156.32673450000584;6.715301999938674
[3.332295072000002, -2.4999999999986082];True;[-1.4292068522082597, -3.0978101243231766, -1.3936435189643328, -1.3690037096336671, -3.9096963979391735, 3.3960823792529187, 1.369055141473905, -2.1948414176176545, 0.7019661436017968, -5.0];157.58084690000396;6.715301999938674
[3.317090832000005, -2.4999999999992286];True;[-2.9352483459209138, -4.9739441141885585, -1.3710410722525985, -1.6216443469450508, 0.9110444319786826, 4.2479670765818085, -2.8785007333778125, -0.3603888959098871, 0.3507974604157198, -5.0];160.91222910000943;6.715301999938674
[3.393099504000005, -2.0937427];True;[0.02723979308776059, -2.5342951041892214, -3.8206297803543325, -5.0, -2.225373881358614, -0.288796889430202, 2.4316472720622127, -1.463302762382686, 1.9802790021918195, 0.7811955595307305];150.46621819993015;6.715301999938674
[3.9299227920000095, -2.4999999999971214];True;[-1.4944682601632708, -3.954970601001744, 3.4388104292669404, 4.426071026173625, -0.19094787381753076, 0.21344252431424682, -1.4961153620489567, 4.968307463238663, 5.0, 3.8307431545471555];146.745788399945;6.856079300050624
[3.284646120000012, -2.499999999998329];True;[-2.2165160323305626, 2.939124783675352, -1.4265935083032328, -1.7220718948831406, -3.7345841877707855, -4.053323056848441, 0.03207913186302225, -4.082560822982153, -2.809671152407101, 1.941045230514371];152.23872869997285;6.856079300050624
[3.7088359920000036, -2.0398367];True;[2.0431054397631963, 1.3251970050892092, 2.933260843819352, 0.9411562746334532, -5.0, -3.269740045934005, 4.907435597390723, -1.8274126838059797, 0.9712084458502783, 1.481170428298885];150.78320920001715;6.856079300050624
[3.6531535680000005, -2.3487289000000002];True;[4.611858128955182, 0.0379633318995527, -2.772401464023261, -3.781304254667443, -0.033423448652537324, -1.5455876907037203, 4.557446689084889, -2.557090032390935, 4.993108226017322, -1.583086581596147];151.1095542999683;6.856079300050624
[3.3640598160000064, -2.4999999999993823];True;[-4.733646038752601, -1.172812225177693, -4.24197654664327, -1.9485856038100255, -2.54480856698154, 4.148408351018309, 5.0, -0.2684364732055826, -1.7307888517725196, -3.9638586060754974];150.25319129996933;6.856079300050624
[3.388172328000011, -2.4999999999974007];True;[-0.5117498660067499, 1.3437426039137588, -3.596213564541175, -1.9531724145441167, -4.677232797949762, -4.983185203896642, 1.1509155155627724, 2.4979192953419407, -0.11627339685097748, 0.5050829894893694];152.68476929992903;6.0394838999491185
[3.436097328000001, -1.217566];True;[-0.7908940732289693, 0.5708560314850066, -3.726913938793901, -2.9633283053153145, 4.08777208748328, 0.6326714220083556, -2.905215201334182, 0.6728124572634551, -4.831965349817243, 1.132785555705488];156.71014280000236;6.0394838999491185
[3.959587368000006, -2.4999999999993756];True;[1.9393269434804044, -0.09913199540874462, 0.922755073390018, 2.0886909288844056, 5.0, -1.0429690051532798, 1.9683519158472853, 0.5938353121584674, 1.9161293764409546, 2.827237398587532];152.27740050002467;6.0394838999491185
[3.3785145360000075, -2.4999999999494245];True;[-1.2891104020193023, 2.17958432109263, -3.689812971409844, -3.9979086708200784, 4.985865951779584, -4.979356588509054, -1.3071327687791539, -4.291017719144563, 0.7644584602518956, 0.8371212176424958];157.8268385999836;6.0394838999491185
[3.3137130240000063, -2.499999999996157];True;[-2.873532254976274, 3.2454602854266597, -3.5546186042455084, -2.1834093576250337, 4.501312393793729, -5.0, -0.5563506915713621, -4.607121586441811, -3.2277777140854695, 0.4686310139882952];157.0442126999842;6.0394838999491185
[3.93588936, -2.499999999999469];True;[-4.903530198309473, -0.20026924910042254, 3.010261308025049, 4.591380043998559, 3.8226889709680503, 0.3082496043437244, -4.081423225422766, 5.0, 3.4106961797467505, 4.0590407203611445];151.44700220006052;6.1891091000288725
[3.61453644000001, -2.4999999999991727];True;[-0.8151370603010157, 0.9835740946695442, 1.5049114149189435, 1.6163958055962162, -1.2919799692483593, -2.548019642760111, 0.8502569960392403, -5.0, 2.937059110682293, 1.9025644096052687];155.86969810002483;6.1891091000288725
[3.528547272000013, -2.1020027];True;[-5.0, 2.863164616467029, 0.2150549418869696, 0.2928507145272752, -1.9591253853180284, 1.9516326939900441, 5.0, -0.4104614073325994, -1.794421979789345, -5.0];152.81300329999067;6.1891091000288725
[3.7538903520000084, -2.4999999999918967];True;[5.0, 1.8495468260545191, -2.101550450133238, -3.145026438629425, -0.9562656208519176, -1.2088200912787177, 1.2532527674967797, 3.0985370959056837, 3.7986833962806283, -0.9971145266368504];152.4649483000394;6.1891091000288725
[3.3700946400000014, -0.962421];True;[0.17693334146436612, -2.9812279755412026, -2.3303628543365273, -1.196391591563279, -5.0, 3.4618040036712046, 0.4722508138661521, -0.6296995516958672, 1.8495869121718318, -5.0];151.76455299998634;6.1891091000288725
[3.311337888000004, -2.48895628];True;[-0.12474841359024058, -0.005108309949873657, -3.7465337569322474, -4.704349309147449, -3.8276994078899067, -0.17375279157082524, -1.5159418206251756, -1.943047530565762, 0.5584363600353726, 1.5854225959735828];149.50044750003144;6.4124916000291705
[3.738571416000008, -2.499999999911282];True;[-2.5341308962913245, -4.26260016116864, 3.3957902967677693, 3.8471854925757416, -0.4215976171046254, -0.5170409493358026, -0.7395218848548204, 3.2206375396063223, 0.34247083732893024, 3.550812104274158];148.85695839999244;6.4124916000291705
[3.795266232000008, -2.499999999998895];True;[5.0, 1.8037341351560299, -2.2853568993811972, -2.862550357222237, 0.2260678115828032, -2.065899438407473, 3.662373961690493, 1.2559765011199673, 5.0, -1.2275557563514012];152.5385782000376;6.4124916000291705
[3.8037865680000116, -2.4999999999994658];True;[-1.6467502834664893, -1.9800779953765564, 3.250595663312687, 4.710600331475954, 1.5013021268036608, -0.7912514434761118, -3.0008599574444546, -1.3062089655409297, 3.9328243679456207, 4.231050483313139];150.0084257000126;6.4124916000291705
[3.6679759200000106, -2.49999999999778];True;[5.0, 0.8727946097786354, 3.5168204916657757, 1.4152866972341558, -3.900701954556123, -2.325412666122802, 0.05544798675438223, -5.0, 0.6576641284616525, 2.3217972437770973];158.75454460002948;6.4124916000291705
[3.702300048000012, -2.499999999986444];True;[0.7286541842730978, 1.2884126850571835, 1.156034894262083, 1.307163078518089, -2.1862760123704676, -2.34958878645857, 0.5181689344503404, -2.721588096448351, 4.263981707320722, 2.197835590264841];151.409819399938;6.090176499914378
[3.338557992000002, -2.4999999999966263];True;[0.728944791803273, 2.231738304107508, -3.443812625085429, -3.1702266779247563, 1.9966648374996163, -5.0, -1.0463761325303738, -5.0, -0.5182692990987441, 0.584193909550903];158.64944379997905;6.090176499914378
[3.529994688000013, -2.499999999998792];True;[-2.4740522322490834, -0.5865981995508216, 3.7274918385460296, 0.15567073192879022, 0.9169139219044409, -2.9597740116072133, -0.4393380480966238, -2.0356098405591174, 1.049478216874756, -1.1285255762232413];152.10820800007787;6.090176499914378
[3.6320013360000014, -2.48633392];True;[2.0272702564316223, -1.1790560446423899, 3.505047259686428, 0.292136694983375, -1.1877114602760348, -2.038061148958976, -0.15439661278335048, -5.0, 5.0, -0.31704136705589825];157.0921151000075;6.090176499914378
[3.41692279200001, -2.499999999994257];True;[1.2806613492699022, -1.3789794429636677, -3.1804960568485248, -1.1159220361733317, -3.727033801431316, -1.03173874578331, 3.216885823921798, -0.40068971693117117, -3.5899526651653852, 0.918131591384876];151.66724579990841;6.090176499914378
[3.6237987360000083, -2.4999999999986335];True;[4.718730343919113, 2.6970947073364684, 3.3469547545903957, -0.5905469586702052, -4.7468814005919375, -2.4646908848881837, 3.5533857053048834, -5.0, -3.5528322557772634, 2.6072453424498683];153.05376200005412;6.154952500015497
[3.5013664800000037, -2.4999999999673617];True;[-4.904352556418701, 3.9151063395106522, 4.7306693968030356, -4.0295177573068495, -4.966492515015394, 1.2335899633214087, -3.2372037607067776, -2.345558542379418, -0.4959593309777244, 5.0];151.73420299997088;6.154952500015497
[3.859132464000006, -2.499999999884707];True;[4.788163164425757, 0.33028788911973006, 3.4134077774019005, 2.2730974892359646, -4.094112545665969, -2.6264292223085444, -0.3612717140574304, 3.609331600874272, 2.621060483778461, 1.5100121169196736];151.0462118999567;6.154952500015497
[3.228903000000005, -1.11739];True;[3.3992047348684817, -1.1805041606420734, -3.598902895591817, -2.5143176425439266, -5.0, -3.0851208527214835, -3.720730442427829, -0.41881121049870096, -1.5732652594546126, -0.021296294669960858];152.5555668999441;6.154952500015497
