"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","ELASTIC CONTACT ENERGY","FRICTIONAL CONTACT ENERGY","DAMPING CONTACT ENERGY ","PLASTIC WORK","ADDED MASS","PERCENTAGE ADDED MASS","INLET MASS","OUTLET MASS","INLET ENERGY","OUTLET ENERGY","PLASTIC WORK","Part_101                                  IE ","Part_101                                  KE ","Part_101                                  XMOM ","Part_101                                  YMOM ","Part_101                                  ZMOM ","Part_101                                  MASS ","Part_101                                  HE ","Part_101                                  ERODED ","Part_101                                  HEAT ","TH-INTER                                 1 CONTACT                                   FNX       	 ","TH-INTER                                 1 CONTACT                                   FNY       	 ","TH-INTER                                 1 CONTACT                                   FNZ       	 ","TH-INTER                                 1 CONTACT                                   FTX       	 ","TH-INTER                                 1 CONTACT                                   FTY       	 ","TH-INTER                                 1 CONTACT                                   FTZ       	 ","TH-RWALL                                 1 IMPACTOR                                  FNX       	 ","TH-RWALL                                 1 IMPACTOR                                  FNY       	 ","TH-RWALL                                 1 IMPACTOR                                  FNZ       	 ","TH-RWALL                                 1 IMPACTOR                                  FTX       	 ","TH-RWALL                                 1 IMPACTOR                                  FTY       	 ","TH-RWALL                                 1 IMPACTOR                                  FTZ       	 ","TH-RWALL                                 2 GROUND                                    FNX       	 ","TH-RWALL                                 2 GROUND                                    FNY       	 ","TH-RWALL                                 2 GROUND                                    FNZ       	 ","TH-RWALL                                 2 GROUND                                    FTX       	 ","TH-RWALL                                 2 GROUND                                    FTY       	 ","TH-RWALL                                 2 GROUND                                    FTZ       	 ","DATABASE_HISTORY_NODE                    1001                                           DX        	 ","DATABASE_HISTORY_NODE                    1001                                           DY        	 ","DATABASE_HISTORY_NODE                    1001                                           DZ        	 ","DATABASE_HISTORY_NODE                    1001                                           VX        	 ","DATABASE_HISTORY_NODE                    1001                                           VY        	 ","DATABASE_HISTORY_NODE                    1001                                           VZ        	 ","DATABASE_HISTORY_NODE                    1001                                           AX        	 ","DATABASE_HISTORY_NODE                    1001                                           AY        	 ","DATABASE_HISTORY_NODE                    1001                                           AZ        	 ","DATABASE_HISTORY_NODE                    1001                                           VRX       	 ","DATABASE_HISTORY_NODE                    1001                                           VRY       	 ","DATABASE_HISTORY_NODE                    1001                                           VRZ       	 ","DATABASE_HISTORY_NODE                    1001                                           ARX       	 ","DATABASE_HISTORY_NODE                    1001                                           ARY       	 ","DATABASE_HISTORY_NODE                    1001                                           ARZ       	 ","DATABASE_HISTORY_NODE                    999999                                           DX        	 ","DATABASE_HISTORY_NODE                    999999                                           DY        	 ","DATABASE_HISTORY_NODE                    999999                                           DZ        	 ","DATABASE_HISTORY_NODE                    999999                                           VX        	 ","DATABASE_HISTORY_NODE                    999999                                           VY        	 ","DATABASE_HISTORY_NODE                    999999                                           VZ        	 ","DATABASE_HISTORY_NODE                    999999                                           AX        	 ","DATABASE_HISTORY_NODE                    999999                                           AY        	 ","DATABASE_HISTORY_NODE                    999999                                           AZ        	 ","DATABASE_HISTORY_NODE                    999999                                           VRX       	 ","DATABASE_HISTORY_NODE                    999999                                           VRY       	 ","DATABASE_HISTORY_NODE                    999999                                           VRZ       	 ","DATABASE_HISTORY_NODE                    999999                                           ARX       	 ","DATABASE_HISTORY_NODE                    999999                                           ARY       	 ","DATABASE_HISTORY_NODE                    999999                                           ARZ       	 "
0.000000e+00,0.000000e+00,1.040833e+04,0.000000e+00,0.000000e+00,-2.499000e+03,3.030132e+02,6.689585e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.013204e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.330000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.017189e-02,0.000000e+00,1.040833e+04,0.000000e+00,0.000000e+00,-2.499000e+03,3.030132e+02,6.689585e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.013204e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.179318e-01,0.000000e+00,0.000000e+00,-8.330000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.003438e-01,0.000000e+00,1.040833e+04,0.000000e+00,0.000000e+00,-2.499000e+03,3.030132e+02,6.689585e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.013204e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.358636e-01,0.000000e+00,0.000000e+00,-8.330000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.505157e-01,2.039313e+01,1.038853e+04,7.382739e-18,2.520770e-18,-2.499104e+03,3.030132e+02,6.689585e-04,4.105856e-02,-2.599523e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.914319e-02,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.039313e+01,1.943216e+01,5.664956e-18,5.204170e-18,-4.789346e+00,3.013204e+00,8.785575e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.893388e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.774362e-02,2.032607e-02,-2.560901e-01,-7.930970e-01,-2.058634e+00,-8.314036e+00,-4.416780e+02,-2.483264e+02,0.000000e+00,2.596557e-02,6.987512e-03,-7.819171e-02,-1.681295e+00,-6.422424e+01,1.814637e+02,0.000000e+00,0.000000e+00,-1.253554e+00,0.000000e+00,0.000000e+00,-8.314382e+00,0.000000e+00,0.000000e+00,5.162250e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.006581e-01,4.979539e+01,1.035882e+04,-1.856696e-18,1.071666e-17,-2.499105e+03,3.030132e+02,6.665797e-04,3.265304e-01,-2.585657e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.651490e+00,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.979539e+01,5.513982e+01,-2.602085e-18,1.209563e-17,-1.268821e+01,3.013204e+00,2.781280e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.279227e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.573702e-02,1.342877e-02,-6.723222e-01,-2.925260e-01,-3.650026e-02,-8.287708e+00,-8.607845e+01,1.527407e+02,0.000000e+00,-2.917369e-02,-3.399481e-02,-2.001286e-01,-2.020833e+01,-4.069612e+01,7.174868e+00,0.000000e+00,0.000000e+00,-1.669786e+00,0.000000e+00,0.000000e+00,-8.288055e+00,0.000000e+00,0.000000e+00,5.203244e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.502258e-01,6.445821e+01,1.034389e+04,4.607859e-19,2.927346e-17,-2.499103e+03,3.030132e+02,6.541557e-04,5.358386e-01,-2.572407e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.449929e+01,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.445821e+01,1.041561e+02,-2.602085e-17,-6.938894e-18,-2.041206e+01,3.013204e+00,4.977881e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.051223e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.310772e-02,2.371189e-02,-1.082495e+00,-3.419823e-01,-8.369590e-02,-8.261970e+00,-7.247675e+01,-1.846129e+02,0.000000e+00,-5.823684e-03,-1.803781e-02,-1.504690e-01,8.776793e+00,2.445014e+00,8.896837e+00,0.000000e+00,0.000000e+00,-2.079959e+00,0.000000e+00,0.000000e+00,-8.262303e+00,0.000000e+00,0.000000e+00,5.107411e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.001345e-01,9.534747e+01,1.031204e+04,3.406343e-17,-4.336809e-18,-2.496328e+03,3.030132e+02,6.418353e-04,6.123881e-01,-2.940695e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.218948e+01,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.534747e+01,9.530260e+01,5.009014e-17,-4.727121e-17,-2.044542e+01,3.013204e+00,7.173681e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.307986e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.988943e-03,-1.959340e-03,-1.511469e+00,7.597675e-01,7.941539e-02,-8.920989e+00,1.295977e+01,1.887250e+02,3.042897e+02,1.384340e-01,1.630380e-01,4.281773e-02,-2.112477e+01,-2.739769e+01,2.438866e+01,0.000000e+00,0.000000e+00,-2.491969e+00,0.000000e+00,0.000000e+00,-8.253078e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.504339e-01,1.326605e+02,1.027480e+04,3.819734e-14,2.518074e-14,-2.491822e+03,3.030132e+02,6.337650e-04,5.380565e-01,-2.940695e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.172633e+02,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.326605e+02,5.798231e+01,3.373734e-14,2.557590e-14,-1.591181e+01,3.013204e+00,9.230941e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.307986e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.248499e-03,-5.513042e-03,-1.910670e+00,-9.997180e-01,6.794283e-01,-7.562072e+00,9.748893e+01,1.698160e+02,-1.623479e+02,-7.768701e-03,-6.553922e-02,4.399383e-01,-1.586082e+01,2.543885e+01,4.661961e+01,0.000000e+00,0.000000e+00,-2.907094e+00,0.000000e+00,0.000000e+00,-8.253078e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.003771e-01,1.567392e+02,1.025103e+04,6.950504e-09,4.379257e-08,-2.487896e+03,3.030132e+02,6.310421e-04,4.475476e-01,-3.071176e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.406572e+02,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.567392e+02,3.565699e+01,9.174613e-09,4.047071e-08,-1.217921e+01,3.013204e+00,1.059121e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.331430e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.534343e-03,4.387145e-03,-2.319330e+00,1.952046e-02,1.321482e+00,-8.252398e+00,-9.110757e+01,8.441351e+01,0.000000e+00,-1.564893e-01,5.944336e-02,-5.550561e-03,1.338791e+02,7.135675e+00,-1.380325e+01,0.000000e+00,0.000000e+00,-3.319274e+00,0.000000e+00,0.000000e+00,-8.252498e+00,0.000000e+00,0.000000e+00,1.573801e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.501964e-01,1.890642e+02,1.021917e+04,-5.077534e-06,9.340878e-06,-2.484384e+03,3.030132e+02,6.304915e-04,5.311009e-01,-3.065158e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.625910e+02,5.957190e-11,1.965984e-11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.890642e+02,4.409938e+01,-4.772831e-06,9.293082e-06,-1.353540e+01,3.013204e+00,1.197741e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.833277e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.112918e-02,2.477893e-02,-2.730143e+00,-1.256180e+00,-2.910280e-01,-8.235893e+00,3.741279e+01,-1.572960e+02,0.000000e+00,6.029560e-02,5.790143e-02,4.736410e-02,7.855862e+00,-5.287716e+00,1.992790e+01,0.000000e+00,0.000000e+00,-3.730088e+00,0.000000e+00,0.000000e+00,-8.236220e+00,0.000000e+00,0.000000e+00,5.176024e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
